PropInfoCurYear,PropInfoPIN,PropInfoAddress,PropInfoCity,PropInfoTownship,PropInfoClassification,PropInfoSqFt,PropInfoNBHD,PropInfoTaxcode,AsdValCurYear,AsdValPrevYear,AsdValLandFirstPass,AsdValLandCertified,AsdValBldgFirstPass,AsdValBldgCertified,AsdValTotalFirstPass,AsdValTotalCertified,PropCharCurrYear,PropCharMktValCurrYear,PropCharPrevYear,PropCharMktValPrevYear,PropCharDesc,PropCharResType,PropCharUse,PropCharApts,PropCharExtConst,PropCharFullBaths,PropCharHalfBaths,PropCharBasement,PropCharAttic,PropCharCentAir,PropCharFrpl,PropCharGarage,PropCharAge,PropCharBldgSqFt,PropCharAsmtPass
2019,15-01-111-038-0000,1318 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","46,640","46,640","57,500","57,500",2019,"$575,000",2018,"$575,000","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,Yes,2,2 car detached,76,"2,837",Assessor Certified
2019,15-01-111-042-0000,1314 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"10,407",15,33001,2019 Assessor Certified,2018,"12,488","12,488","45,685","45,685","58,173","58,173",2019,"$581,730",2018,"$581,730","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame,2,0,Full and Rec Room,None,Yes,2,2 car attached,75,"2,217",Assessor Certified
2019,15-01-111-047-0000,1338 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"12,670",15,33001,2019 Assessor Certified,2018,"15,204","15,204","51,174","51,174","66,378","66,378",2019,"$663,780",2018,"$663,780","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,2,Full and Unfinished,None,Yes,2,2 car attached,64,"3,060",Assessor Certified
2019,15-01-111-051-0000,1323 PARK AVE ,RIVER FOREST,River Forest,206,"10,860",15,33001,2019 Assessor Certified,2018,"13,032","13,032","41,205","41,205","54,237","54,237",2019,"$542,370",2018,"$542,370","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,1,Partial and Rec Room,Partial and Unfinished,Yes,1,2 car attached,68,"2,596",Assessor Certified
2019,15-01-111-055-0000,1301 PARK AVE ,RIVER FOREST,River Forest,206,"19,005",15,33001,2019 Assessor Certified,2018,"22,806","22,806","69,721","73,416","92,527","96,222",2019,"$925,270",2018,"$962,220","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,5,0,Partial and Rec Room,None,Yes,2,2 car attached,71,"4,593",Assessor Certified
2019,15-01-111-056-0000,1247 PARK AVE ,RIVER FOREST,River Forest,206,"10,860",15,33001,2019 Assessor Certified,2018,"13,032","13,032","45,767","45,767","58,799","58,799",2019,"$587,990",2018,"$587,990","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,No,1,2 car attached,70,"2,848",Assessor Certified
2019,15-01-111-065-0000,1238 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"9,955",15,33001,2019 Assessor Certified,2018,"11,946","11,946","35,552","35,552","47,498","47,498",2019,"$474,980",2018,"$474,980","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,Yes,1,2 car attached,68,"2,204",Assessor Certified
2019,15-01-111-066-0000,1234 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"9,955",15,33001,2019 Assessor Certified,2018,"11,946","11,946","43,823","43,823","55,769","55,769",2019,"$557,690",2018,"$557,690","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,1,Full and Rec Room,Full and Unfinished,Yes,2,1.5 car attached,72,"2,632",Assessor Certified
2019,15-01-111-068-0000,1218 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"3,620",15,33001,2019 Assessor Certified,2018,"4,344","4,344","6,020","6,020","10,364","10,364",2019,"$103,640",2018,"$103,640","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,2,Partial and Rec Room,Partial and Unfinished,Yes,2,2 car attached,67,"3,719",Assessor Certified
2019,15-01-111-071-0000,1302 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"9,955",15,33001,2019 Assessor Certified,2018,"11,946","11,946","50,178","50,178","62,124","62,124",2019,"$621,240",2018,"$621,240","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,No,2,2 car attached,67,"3,145",Assessor Certified
2019,15-01-111-072-0000,1252 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"9,955",15,33001,2019 Assessor Certified,2018,"11,946","11,946","54,541","54,541","66,487","66,487",2019,"$664,870",2018,"$664,870","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,1,None,Partial and Unfinished,Yes,2,1 car attached,68,"3,630",Assessor Certified
2019,15-01-111-073-0000,1330 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"11,312",15,33001,2019 Assessor Certified,2018,"13,574","13,574","50,784","50,784","64,358","64,358",2019,"$643,580",2018,"$643,580","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,2,Full and Rec Room,Partial and Unfinished,Yes,2,2 car detached,66,"3,197",Assessor Certified
2019,15-01-111-077-0000,1218 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","54,180","54,180","65,040","65,040",2019,"$650,400",2018,"$650,400","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,2,Partial and Rec Room,Partial and Unfinished,Yes,2,2 car attached,67,"3,719",Assessor Certified
2019,15-01-111-081-0000,1306 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"9,949",15,33001,2019 Assessor Certified,2018,"11,938","11,938","56,838","56,838","68,776","68,776",2019,"$687,760",2018,"$687,760","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,2,Partial and Rec Room,Partial and Unfinished,Yes,3,2 car attached,65,"3,529",Assessor Certified
2019,15-01-112-011-0000,1242 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,200",15,33001,2019 Assessor Certified,2018,"11,040","11,040","46,448","46,448","57,488","57,488",2019,"$574,880",2018,"$574,880","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Partial and Rec Room,None,Yes,1,2 car detached,80,"2,815",Assessor Certified
2019,15-01-112-015-0000,1228 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,200",15,33001,2019 Assessor Certified,2018,"11,040","11,040","53,971","53,971","65,011","65,011",2019,"$650,110",2018,"$650,110","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,2,1.5 car attached,80,"2,894",Assessor Certified
2019,15-01-112-018-0000,1220 ASHLAND AVE ,RIVER FOREST,River Forest,206,"11,960",15,33001,2019 Assessor Certified,2018,"14,352","14,352","44,025","51,386","58,377","65,738",2019,"$583,770",2018,"$657,380","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,No,1,2 car attached,93,"2,696",Assessor Certified
2019,15-01-112-019-0000,7714 DIVISION ST ,RIVER FOREST,River Forest,206,"9,420",15,33001,2019 Assessor Certified,2018,"11,304","11,304","37,730","37,730","49,034","49,034",2019,"$490,340",2018,"$490,340","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,1,Partial and Rec Room,None,No,2,2 car attached,78,"2,479",Assessor Certified
2019,15-01-112-020-0000,7710 DIVISION ST HSE,RIVER FOREST,River Forest,206,"9,420",15,33001,2019 Assessor Certified,2018,"11,304","11,304","39,220","39,220","50,524","50,524",2019,"$505,240",2018,"$505,240","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,0,Full and Rec Room,None,Yes,1,2 car attached,70,"2,390",Assessor Certified
2019,15-01-112-021-0000,1206 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,960",15,33001,2019 Assessor Certified,2018,"11,952","11,952","45,859","47,009","57,811","58,961",2019,"$578,110",2018,"$589,610","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Unfinished,Partial and Unfinished,Yes,0,2 car attached,90,"2,674",Assessor Certified
2019,15-01-112-022-0000,1205 ASHLAND AVE ,RIVER FOREST,River Forest,206,"10,021",15,33001,2019 Assessor Certified,2018,"12,025","12,025","39,569","39,569","51,594","51,594",2019,"$515,940",2018,"$515,940","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,No,1,2 car detached,82,"2,202",Assessor Certified
2019,15-01-112-024-0000,1224 ASHLAND AVE ,RIVER FOREST,River Forest,206,"11,040",15,33001,2019 Assessor Certified,2018,"13,248","13,248","48,595","48,595","61,843","61,843",2019,"$618,430",2018,"$618,430","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Rec Room,None,Yes,1,2 car attached,80,"2,938",Assessor Certified
2019,15-01-112-031-0000,1234 ASHLAND AVE ,RIVER FOREST,River Forest,206,"10,120",15,33001,2019 Assessor Certified,2018,"12,144","12,144","45,609","45,609","57,753","57,753",2019,"$577,530",2018,"$577,530","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Partial and Rec Room,None,No,0,1 car attached,70,"2,706",Assessor Certified
2019,15-01-112-032-0000,1211 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"9,955",15,33001,2019 Assessor Certified,2018,"11,946","11,946","37,316","39,408","49,262","51,354",2019,"$492,620",2018,"$513,540","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,0,Full and Rec Room,None,No,1,1 car attached,68,"2,274",Assessor Certified
2019,15-01-112-033-0000,1207 FRANKLIN AVE ,RIVER FOREST,River Forest,206,"10,860",15,33001,2019 Assessor Certified,2018,"13,032","13,032","48,997","48,997","62,029","62,029",2019,"$620,290",2018,"$620,290","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,1,2 car attached,68,"2,436",Assessor Certified
2019,15-01-113-002-0000,1339 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","45,823","45,823","56,683","56,683",2019,"$566,830",2018,"$566,830","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,No,1,2 car detached,81,"2,888",Assessor Certified
2019,15-01-113-003-0000,1335 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","55,785","55,785","66,645","66,645",2019,"$666,450",2018,"$666,450","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,2,Full and Rec Room,Partial and Unfinished,Yes,2,2 car attached,79,"3,560",Assessor Certified
2019,15-01-113-008-0000,1311 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","35,126","35,126","45,986","45,986",2019,"$459,860",2018,"$459,860","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,1,Partial and Unfinished,Partial and Unfinished,Yes,1,2 car detached,81,"2,212",Assessor Certified
2019,15-01-113-009-0000,1307 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","53,468","53,468","64,328","64,328",2019,"$643,280",2018,"$643,280","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,1,Partial and Unfinished,Full and Unfinished,Yes,1,2 car detached,81,"3,260",Assessor Certified
2019,15-01-113-011-0000,1251 ASHLAND AVE ,RIVER FOREST,River Forest,206,"12,074",15,33001,2019 Assessor Certified,2018,"14,488","14,488","3,885","38,852","18,373","53,340",2019,"$183,730",2018,"$533,400","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,Yes,2,2 car attached,68,"3,672",Assessor Certified
2019,15-01-113-013-0000,1243 ASHLAND AVE ,RIVER FOREST,River Forest,206,"17,432",15,33001,2019 Assessor Certified,2018,"20,918","20,918","42,872","42,872","63,790","63,790",2019,"$637,900",2018,"$637,900","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame,2,1,Partial and Rec Room,None,Yes,1,2 car attached,81,"2,701",Assessor Certified
2019,15-01-113-015-0000,1231 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,200",15,33001,2019 Assessor Certified,2018,"11,040","11,040","45,369","45,369","56,409","56,409",2019,"$564,090",2018,"$564,090","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,Yes,0,2 car attached,82,"2,758",Assessor Certified
2019,15-01-113-016-0000,1227 ASHLAND AVE ,RIVER FOREST,River Forest,206,"9,200",15,33001,2019 Assessor Certified,2018,"11,040","11,040","40,526","40,526","51,566","51,566",2019,"$515,660",2018,"$515,660","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,0,Full and Unfinished,None,No,0,2 car attached,83,"2,552",Assessor Certified
2019,15-01-113-020-0000,7616 DIVISION ST ,RIVER FOREST,River Forest,206,"9,420",15,33001,2019 Assessor Certified,2018,"11,304","11,304","49,547","49,547","60,851","60,851",2019,"$608,510",2018,"$608,510","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,1,Full and Unfinished,Full and Unfinished,No,1,2 car detached,88,"2,864",Assessor Certified
2019,15-01-113-021-0000,7612 DIVISION ST ,RIVER FOREST,River Forest,206,"9,420",15,33001,2019 Assessor Certified,2018,"11,304","11,304","45,077","45,077","56,381","56,381",2019,"$563,810",2018,"$563,810","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,Full and Unfinished,No,1,2 car detached,88,"2,844",Assessor Certified
2019,15-01-113-022-0000,7610 DIVISION ST ,RIVER FOREST,River Forest,206,"9,420",15,33001,2019 Assessor Certified,2018,"11,304","11,304","51,884","51,884","63,188","63,188",2019,"$631,880",2018,"$631,880","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Full and Unfinished,Yes,1,2 car detached,95,"3,052",Assessor Certified
2019,15-01-113-023-0000,1344 LATHROP AVE ,RIVER FOREST,River Forest,206,"14,248",15,33001,2019 Assessor Certified,2018,"17,097","17,097","45,522","45,522","62,619","62,619",2019,"$626,190",2018,"$626,190","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,3,0,Full and Rec Room,None,Yes,2,2 car attached,87,"2,868",Assessor Certified
2019,15-01-113-024-0000,1342 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","41,299","41,299","52,159","52,159",2019,"$521,590",2018,"$521,590","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Rec Room,None,Yes,0,2 car attached,81,"2,426",Assessor Certified
2019,15-01-113-026-0000,1330 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","43,239","43,239","54,099","54,099",2019,"$540,990",2018,"$540,990","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,0,Full and Unfinished,None,No,2,2 car detached,89,"2,516",Assessor Certified
2019,15-01-113-027-0000,1326 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,050",15,33001,2019 Assessor Certified,2018,"10,860","10,860","35,869","35,869","46,729","46,729",2019,"$467,290",2018,"$467,290","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,0,Partial and Rec Room,None,Yes,1,1.5 car detached,81,"2,433",Assessor Certified
2019,15-01-113-032-0000,1302 LATHROP AVE ,RIVER FOREST,River Forest,206,"14,945",15,33001,2019 Assessor Certified,2018,"17,934","17,934","57,297","57,297","75,231","75,231",2019,"$752,310",2018,"$752,310","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,3,0,Full and Rec Room,None,No,1,2 car detached,71,"3,607",Assessor Certified
2019,15-01-113-033-0000,1250 LATHROP AVE ,RIVER FOREST,River Forest,206,"12,177",15,33001,2019 Assessor Certified,2018,"14,612","14,612","59,411","59,411","74,023","74,023",2019,"$740,230",2018,"$740,230","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Partial and Rec Room,None,Yes,2,2 car attached,82,"3,740",Assessor Certified
2019,15-01-113-037-0000,1230 LATHROP AVE ,RIVER FOREST,River Forest,206,"9,200",15,33001,2019 Assessor Certified,2018,"11,040","11,040","41,811","43,445","52,851","54,485",2019,"$528,510",2018,"$544,850","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Unfinished,None,Yes,1,2 car attached,64,"2,438",Assessor Certified
2019,15-01-201-013-0000,1511 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","52,076","52,076","63,356","63,356",2019,"$633,560",2018,"$633,560","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,None,Yes,3,1.5 car detached,76,"2,949",Assessor Certified
2019,15-01-201-014-0000,1507 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","41,098","41,098","52,378","52,378",2019,"$523,780",2018,"$523,780","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,1,1,Full and Rec Room,None,Yes,2,2 car attached,66,"2,526",Assessor Certified
2019,15-01-201-022-0000,1510 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","45,193","45,193","56,473","56,473",2019,"$564,730",2018,"$564,730","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,1,Full and Rec Room,Partial and Unfinished,Yes,2,2 car attached,79,"2,208",Assessor Certified
2019,15-01-201-029-0000,1523 JACKSON AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","40,520","40,520","51,800","51,800",2019,"$518,000",2018,"$518,000","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,2,0,Full and Unfinished,None,Yes,1,2 car attached,80,"2,460",Assessor Certified
2019,15-01-202-009-0000,1527 MONROE AVE HSE,RIVER FOREST,River Forest,206,"9,400",15,33012,2019 Assessor Certified,2018,"11,280","11,280","36,088","36,088","47,368","47,368",2019,"$473,680",2018,"$473,680","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Frame/Masonry,2,1,Partial and Unfinished,Partial and Living Area,Yes,0,2 car detached,64,"2,303",Assessor Certified
2019,15-01-202-011-0000,1519 MONROE AVE ,RIVER FOREST,River Forest,206,"9,400",15,33001,2019 Assessor Certified,2018,"11,280","11,280","60,188","60,188","71,468","71,468",2019,"$714,680",2018,"$714,680","Two or more story residence, over 62 years, 2,201 to 4,999 sq.ft.",Two Story,Single Family,0,Masonry,4,0,Full and Rec Room,None,Yes,1,2 car attached,65,"3,061",Assessor Certified
